index,userId,genre,rating_mean,total_ratings,last_time
2199,133,Crime,2.6666666666666665,12,1996-09-23 15:11:28
2200,133,Drama,3.0,14,1996-09-23 15:16:33
2201,133,Fantasy,3.0,1,1996-09-23 15:09:56
2202,133,Horror,2.5,2,1996-09-23 15:07:29
2203,133,IMAX,3.0,1,1996-09-23 14:59:40
2204,133,Musical,3.0,1,1996-09-23 15:00:45
2205,133,Mystery,3.6666666666666665,3,1996-09-23 15:11:28
2206,133,Romance,3.25,4,1996-09-23 15:16:33
2207,133,Sci-Fi,3.25,4,1996-09-23 15:16:33
2208,133,Thriller,3.0,18,1996-09-23 15:16:33
2209,133,War,3.6666666666666665,3,1996-09-23 15:11:54
2210,133,Western,2.0,1,1996-09-23 14:59:40
2211,134,Action,3.4705882352941178,17,1996-05-23 08:56:31
2212,134,Adventure,3.4166666666666665,12,1996-05-23 08:56:31
2213,134,Animation,3.4,5,1996-05-23 08:53:06
2214,134,Children,3.4,5,1996-05-23 08:53:06
2215,134,Comedy,3.111111111111111,9,1996-05-23 08:54:47
2216,134,Crime,3.75,8,1996-05-23 08:54:47
2217,134,Drama,3.7857142857142856,14,1996-05-23 08:55:47
2218,134,Fantasy,3.6666666666666665,3,1996-05-23 08:54:47
2219,134,Horror,4.0,3,1996-05-23 08:54:47
2220,134,IMAX,4.0,2,1996-05-23 08:53:06
2221,134,Musical,3.5,4,1996-05-23 08:53:06
2222,134,Mystery,3.5,2,1996-05-23 08:46:55
2223,134,Romance,3.3333333333333335,6,1996-05-23 08:55:47
2224,134,Sci-Fi,3.5,6,1996-05-23 08:56:31
2225,134,Thriller,3.5833333333333335,12,1996-05-23 08:53:53
2226,134,War,4.5,2,1996-05-23 08:46:08
2227,134,Western,4.0,3,1996-05-23 08:55:04
2228,135,Action,3.4220183486238533,109,2001-12-30 06:37:11
2229,135,Adventure,3.5,72,2001-12-30 06:37:55
2230,135,Animation,4.0,7,2001-12-30 06:46:03
2231,135,Children,3.7777777777777777,18,2001-12-30 06:46:03
2232,135,Comedy,3.6611570247933884,121,2001-12-30 06:49:03
2233,135,Crime,3.627450980392157,51,2001-12-30 06:35:21
2234,135,Documentary,4.5,2,2001-12-30 06:41:44
2235,135,Drama,3.755813953488372,86,2001-12-30 06:47:34
2236,135,Fantasy,3.909090909090909,44,2001-12-30 06:47:34
2237,135,Film-Noir,3.0,1,2001-12-30 05:52:53
2238,135,Horror,3.8181818181818183,22,2001-12-30 06:49:03
2239,135,Musical,4.111111111111111,9,2001-12-30 06:49:03
2240,135,Mystery,3.75,24,2001-12-30 06:35:32
2241,135,Romance,3.6285714285714286,35,2001-12-30 06:37:44
2242,135,Sci-Fi,3.508771929824561,57,2001-12-30 06:46:36
2243,135,Thriller,3.520408163265306,98,2001-12-30 06:35:32
2244,135,War,3.875,8,2001-12-30 06:27:11
2245,135,Western,4.0,3,2001-12-30 06:19:04
2246,136,Action,3.15,40,1996-05-18 20:31:01
2247,136,Adventure,3.1739130434782608,23,1996-05-18 20:08:13
2248,136,Animation,3.0,5,1996-05-18 20:06:59
2249,136,Children,2.7,10,1996-05-18 20:07:17
2250,136,Comedy,3.1627906976744184,43,1996-05-18 20:31:18
2251,136,Crime,3.611111111111111,18,1996-05-18 20:05:34
2252,136,Drama,3.6578947368421053,38,1996-05-18 20:32:02
2253,136,Fantasy,3.4444444444444446,9,1996-05-18 20:32:20
2254,136,Horror,3.111111111111111,9,1996-05-18 20:32:20
2255,136,IMAX,3.3333333333333335,3,1996-05-18 20:01:23
2256,136,Musical,3.5,4,1996-05-18 20:04:43
2257,136,Mystery,4.2,5,1996-05-18 20:32:20
2258,136,Romance,3.7777777777777777,18,1996-05-18 20:07:56
2259,136,Sci-Fi,2.625,16,1996-05-18 20:31:01
2260,136,Thriller,3.4838709677419355,31,1996-05-18 20:06:29
2261,136,War,4.0,6,1996-05-18 20:08:13
2262,136,Western,2.5,6,1996-05-18 20:06:45
2263,137,Action,3.727272727272727,33,2008-03-07 04:23:13
2264,137,Adventure,3.893939393939394,33,2008-03-07 04:24:21
2265,137,Animation,3.8,5,2008-03-07 03:18:27
2266,137,Children,4.0,8,2008-03-07 03:19:20
2267,137,Comedy,3.9027777777777777,36,2008-03-07 04:23:34
2268,137,Crime,3.775,20,2008-03-07 04:24:06
2269,137,Documentary,4.416666666666667,6,2008-03-07 04:24:02
2270,137,Drama,4.0394736842105265,76,2008-03-07 04:26:45
2271,137,Fantasy,4.035714285714286,14,2008-03-07 04:22:57
2272,137,Film-Noir,4.1,5,2008-03-07 04:23:59
2273,137,Horror,3.769230769230769,13,2008-03-07 04:22:31
2274,137,IMAX,3.5,2,2008-03-07 03:09:57
2275,137,Musical,4.0,5,2008-03-07 04:21:19
2276,137,Mystery,4.181818181818182,11,2008-03-07 04:23:59
2277,137,Romance,3.892857142857143,28,2008-03-07 04:23:59
2278,137,Sci-Fi,3.5555555555555554,27,2008-03-07 04:24:21
2279,137,Thriller,3.6724137931034484,29,2008-03-07 04:26:45
2280,137,War,4.2105263157894735,19,2008-03-07 04:23:37
2281,137,Western,4.0,3,2008-03-07 04:23:13
2282,138,Action,3.75,10,2008-09-29 08:22:35
2283,138,Adventure,4.083333333333333,6,2008-09-29 08:22:22
2284,138,Animation,4.166666666666667,3,2008-09-29 08:21:56
2285,138,Children,4.166666666666667,3,2008-09-29 08:21:56
2286,138,Comedy,4.055555555555555,9,2008-09-29 08:22:35
2287,138,Crime,1.6666666666666667,3,2008-09-29 08:15:25
2288,138,Drama,3.4,10,2008-09-29 08:20:55
2289,138,Fantasy,3.3333333333333335,3,2008-09-29 08:22:22
2290,138,IMAX,5.0,1,2008-09-29 08:21:56
2291,138,Mystery,0.5,1,2008-09-29 08:13:37
2292,138,Romance,4.0,5,2008-09-29 08:20:55
2293,138,Sci-Fi,4.0,3,2008-09-29 08:15:00
2294,138,Thriller,1.8333333333333333,3,2008-09-29 08:13:53
2295,138,War,1.5,1,2008-09-29 08:13:05
2296,139,Action,2.2181818181818183,110,2016-01-27 20:10:02
2297,139,Adventure,2.4207317073170733,82,2016-01-27 20:10:02
2298,139,Animation,2.466666666666667,15,2016-01-27 20:08:11
2299,139,Children,2.25,14,2016-01-27 20:08:11
2300,139,Comedy,2.0306122448979593,49,2016-01-27 20:10:02
2301,139,Crime,2.176470588235294,34,2016-01-27 20:09:44
2302,139,Drama,2.1491228070175437,57,2016-01-27 20:09:57
2303,139,Fantasy,2.418918918918919,37,2016-01-27 20:10:02
2304,139,Horror,1.5909090909090908,22,2016-01-27 20:09:12
2305,139,IMAX,2.4545454545454546,33,2016-01-27 20:09:44
2306,139,Musical,2.5,4,2016-01-27 20:02:19
2307,139,Mystery,2.0869565217391304,23,2016-01-27 20:08:04
2308,139,Romance,1.875,16,2016-01-27 20:08:19
2309,139,Sci-Fi,2.0223880597014925,67,2016-01-27 20:08:35
2310,139,Thriller,1.9545454545454546,77,2016-01-27 20:09:58
2311,139,War,2.5454545454545454,11,2016-01-27 20:09:57
2312,139,Western,2.6666666666666665,3,2016-01-27 19:59:44
2313,140,Action,3.4691011235955056,178,2007-08-02 18:03:12
2314,140,Adventure,3.5166666666666666,120,2007-08-02 18:03:12
2315,140,Animation,3.15625,16,2005-06-02 16:21:42
2316,140,Children,3.521276595744681,47,2006-10-13 18:24:54
2317,140,Comedy,3.3421052631578947,152,2007-02-23 18:41:27
2318,140,Crime,3.5393700787401574,127,2007-08-02 18:03:12
2319,140,Documentary,3.5,3,2006-04-25 18:51:28
2320,140,Drama,3.587818696883853,353,2007-05-31 16:10:29
2321,140,Fantasy,3.370967741935484,31,2006-10-13 18:24:54
2322,140,Film-Noir,3.5,5,2005-05-05 16:58:02
2323,140,Horror,3.5,7,2004-04-01 18:55:12
2324,140,IMAX,4.2,5,2005-05-05 17:01:02
2325,140,Musical,3.576923076923077,13,2004-05-26 11:09:44
2326,140,Mystery,3.2613636363636362,44,2007-02-23 18:42:20
2327,140,Romance,3.6315789473684212,114,2007-02-23 18:41:31
2328,140,Sci-Fi,3.423076923076923,39,2006-12-20 20:11:44
2329,140,Thriller,3.385869565217391,184,2007-08-02 18:03:12
2330,140,War,3.8046875,64,2007-02-23 18:40:09
2331,140,Western,3.7875,40,2007-02-23 18:41:31
2332,141,Action,3.490740740740741,54,2017-12-13 02:29:34
2333,141,Adventure,3.675,60,2017-12-13 02:44:35
2334,141,Animation,3.7916666666666665,24,2017-12-13 02:31:21
2335,141,Children,3.7291666666666665,24,2017-12-13 02:31:21
2336,141,Comedy,3.48989898989899,99,2017-12-13 02:33:41
2337,141,Crime,3.55,30,2017-12-13 02:33:36
2338,141,Drama,3.7403846153846154,52,2017-12-13 02:44:35
2339,141,Fantasy,3.716666666666667,30,2017-12-13 02:31:13
2340,141,Film-Noir,2.5,1,2017-12-13 01:59:01
2341,141,Horror,3.3333333333333335,6,2017-12-13 02:03:04
2342,141,IMAX,3.736842105263158,19,2017-12-13 02:29:34
2343,141,Musical,3.3125,8,2017-12-13 02:33:36
2344,141,Mystery,3.3333333333333335,9,2017-12-13 02:04:20
2345,141,Romance,3.519230769230769,26,2017-12-13 02:33:26
2346,141,Sci-Fi,3.6129032258064515,31,2017-12-13 02:44:27
2347,141,Thriller,3.5,29,2017-12-13 02:44:27
2348,141,War,3.3333333333333335,6,2017-12-13 02:00:59
2349,141,Western,4.25,2,2017-12-13 02:31:29
2350,142,Action,3.3076923076923075,13,1996-08-01 21:22:02
2351,142,Adventure,3.7777777777777777,9,1996-08-01 21:22:02
2352,142,Animation,4.333333333333333,3,1996-08-01 20:42:12
2353,142,Children,4.25,4,1996-08-01 20:42:12
2354,142,Comedy,4.111111111111111,9,1996-08-01 21:21:26
2355,142,Crime,3.888888888888889,9,1996-08-01 21:21:26
2356,142,Drama,3.888888888888889,18,1996-08-01 21:21:26
2357,142,Fantasy,4.0,2,1996-08-01 21:15:55
2358,142,Horror,5.0,1,1996-08-01 20:46:26
2359,142,IMAX,4.333333333333333,3,1996-08-01 20:42:12
2360,142,Musical,4.333333333333333,3,1996-08-01 20:42:12
2361,142,Mystery,4.5,2,1996-08-01 21:17:18
2362,142,Romance,4.0,6,1996-08-01 21:21:26
2363,142,Sci-Fi,3.0,3,1996-08-01 21:15:22
2364,142,Thriller,3.736842105263158,19,1996-08-01 21:22:02
2365,142,War,4.666666666666667,3,1996-08-01 20:52:46
2366,142,Western,4.0,1,1996-08-01 20:38:39
2367,143,Action,2.1666666666666665,9,2015-10-15 03:56:08
2368,143,Adventure,3.5,13,2015-10-15 03:43:09
2369,143,Animation,3.8181818181818183,11,2015-10-13 20:44:46
2370,143,Children,3.727272727272727,11,2015-10-15 03:59:48
2371,143,Comedy,3.341666666666667,60,2015-10-15 03:59:48
2372,143,Crime,3.5,2,2015-10-13 20:45:22
2373,143,Documentary,5.0,1,2015-10-13 20:41:13
2374,143,Drama,3.2777777777777777,18,2015-10-15 03:56:11
2375,143,Fantasy,3.4,10,2015-10-15 03:56:08
2376,143,Horror,1.0,1,2015-10-15 03:55:19
2377,143,IMAX,3.2,5,2015-10-13 20:45:22
2378,143,Musical,3.3333333333333335,3,2015-10-15 03:56:08
2379,143,Mystery,2.0,2,2015-10-13 20:45:26
2380,143,Romance,3.451219512195122,41,2015-10-15 03:59:48
2381,143,Sci-Fi,3.125,4,2015-10-13 20:46:00
2382,143,Thriller,2.6666666666666665,3,2015-10-13 20:45:36
2383,143,War,4.5,2,2015-10-13 20:45:36
2384,144,Action,3.418918918918919,37,2006-01-15 11:24:56
2385,144,Adventure,3.6666666666666665,39,2006-01-15 11:24:56
2386,144,Animation,4.076923076923077,13,2006-01-15 11:24:42
2387,144,Children,3.823529411764706,17,2006-01-15 11:24:42
2388,144,Comedy,3.463636363636364,55,2006-01-15 11:24:56
2389,144,Crime,3.710526315789474,19,2006-01-15 11:23:20
2390,144,Documentary,3.5,2,2006-01-09 13:34:13
2391,144,Drama,3.798076923076923,52,2006-01-15 11:24:15
2392,144,Fantasy,3.7777777777777777,18,2006-01-15 11:24:34
2393,144,Horror,3.9166666666666665,6,2006-01-15 11:20:23
2394,144,IMAX,3.8333333333333335,3,2006-01-15 11:12:15
2395,144,Musical,4.375,8,2006-01-15 11:24:42
2396,144,Mystery,4.0,8,2006-01-15 11:20:23
2397,144,Romance,3.7125,40,2006-01-15 11:24:56
2398,144,Sci-Fi,3.0,14,2006-01-15 11:22:31
2399,144,Thriller,3.4838709677419355,31,2006-01-15 11:23:25
2400,144,War,3.6666666666666665,6,2006-01-15 11:12:05
2401,144,Western,3.625,4,2006-01-15 11:23:00
2402,145,Action,2.875,8,1996-05-14 20:23:14
2403,145,Adventure,3.272727272727273,11,1996-05-14 20:23:14
2404,145,Animation,4.333333333333333,3,1996-05-14 20:20:42
2405,145,Children,4.333333333333333,3,1996-05-14 20:20:42
2406,145,Comedy,3.375,8,1996-05-14 20:20:42
2407,145,Crime,3.5714285714285716,7,1996-05-14 20:24:39
2408,145,Drama,3.4444444444444446,9,1996-05-14 20:24:39
2409,145,Fantasy,4.5,2,1996-05-14 20:20:42
2410,145,IMAX,3.5,2,1996-05-14 20:20:16
2411,145,Musical,4.0,2,1996-05-14 20:20:16
2412,145,Mystery,5.0,1,1996-05-14 20:23:48
2413,145,Romance,3.3333333333333335,3,1996-05-14 20:20:42
2414,145,Sci-Fi,2.75,4,1996-05-14 20:23:14
2415,145,Thriller,3.5555555555555554,9,1996-05-14 20:24:39
2416,145,War,4.0,1,1996-05-14 20:20:42
2417,145,Western,4.0,1,1996-05-14 20:19:08
2418,146,Action,2.1,5,2011-08-05 01:45:53
2419,146,Adventure,3.5,2,2011-08-05 01:35:59
2420,146,Animation,3.75,2,2011-08-05 01:35:59
2421,146,Children,3.2142857142857144,7,2011-08-05 01:51:25
2422,146,Comedy,3.125,12,2011-08-05 01:51:25
2423,146,Crime,3.0,6,2011-08-05 01:37:35
2424,146,Drama,3.4583333333333335,12,2011-08-05 01:47:49
2425,146,Fantasy,3.4,5,2011-08-05 01:51:25
2426,146,Horror,3.3333333333333335,3,2011-08-05 01:32:01
2427,146,IMAX,3.0,1,2011-08-05 01:45:53
2428,146,Mystery,3.6,5,2011-08-05 01:37:35
2429,146,Romance,3.25,12,2011-08-05 01:47:18
2430,146,Sci-Fi,2.875,4,2011-08-05 01:36:19
2431,146,Thriller,2.8636363636363638,11,2011-08-05 01:37:35
2432,146,War,3.0,1,2011-08-05 01:45:53
2433,147,Action,3.0,7,2008-02-17 17:02:17
2434,147,Adventure,4.75,2,2008-02-17 17:02:17
2435,147,Animation,3.0,1,2008-02-17 17:02:10
2436,147,Children,3.0,1,2008-02-17 17:02:10
2437,147,Comedy,3.576923076923077,13,2008-02-17 17:02:17
2438,147,Crime,4.333333333333333,3,2008-02-17 17:02:12
2439,147,Drama,2.9285714285714284,7,2008-02-17 17:02:15
2440,147,Fantasy,3.0,1,2008-02-17 17:02:10
2441,147,Horror,4.5,1,2008-02-17 17:01:32
2442,147,Musical,3.0,1,2008-02-17 17:02:10
2443,147,Romance,2.857142857142857,7,2008-02-17 17:02:17
2444,147,Sci-Fi,4.5,2,2008-02-17 17:02:16
2445,147,Thriller,3.5,4,2008-02-17 17:02:15
2446,147,War,2.75,2,2008-02-17 17:01:53
2447,147,Western,4.5,1,2008-02-17 17:01:36
2448,148,Action,3.5555555555555554,18,2016-12-24 03:28:09
2449,148,Adventure,3.661290322580645,31,2016-12-24 03:08:03
2450,148,Animation,3.710526315789474,19,2016-12-24 03:13:56
2451,148,Children,3.769230769230769,13,2016-12-24 03:13:56
2452,148,Comedy,3.7142857142857144,14,2016-12-24 03:13:56
2453,148,Crime,2.5,2,2016-12-24 03:05:14
2454,148,Drama,3.75,14,2016-12-24 03:27:53
2455,148,Fantasy,3.7045454545454546,22,2016-12-24 03:13:56
2456,148,IMAX,3.75,16,2016-12-24 03:28:09
2457,148,Musical,4.1,5,2016-12-24 03:13:56
2458,148,Mystery,3.1666666666666665,3,2016-12-24 03:04:33
2459,148,Romance,4.115384615384615,13,2016-12-24 03:13:56
2460,148,Sci-Fi,3.65,10,2016-12-24 03:28:09
2461,148,Thriller,3.5833333333333335,6,2016-12-24 03:28:09
2462,148,War,4.25,2,2016-12-24 03:27:53
2463,149,Action,2.7714285714285714,35,1998-08-02 19:14:32
2464,149,Adventure,2.5,28,1998-08-02 19:12:21
2465,149,Animation,3.3333333333333335,3,1998-08-02 19:10:02
2466,149,Children,1.6,5,1998-08-02 19:13:08
2467,149,Comedy,2.8,10,1998-08-02 19:11:18
2468,149,Crime,2.3333333333333335,3,1998-08-02 19:12:48
2469,149,Drama,2.857142857142857,7,1998-08-02 19:12:48
2470,149,Fantasy,2.0,3,1998-08-02 19:12:48
2471,149,Horror,3.8333333333333335,6,1998-08-02 19:12:21
2472,149,Mystery,2.5,2,1998-08-02 19:14:32
2473,149,Romance,4.0,1,1998-08-02 19:10:33
2474,149,Sci-Fi,2.7454545454545456,55,1998-08-02 19:14:32
2475,149,Thriller,2.8333333333333335,18,1998-08-02 19:14:32
2476,149,War,5.0,1,1998-08-02 19:05:16
2477,149,Western,2.0,1,1998-08-02 19:07:16
2478,150,Action,3.6,10,1997-01-25 14:40:29
2479,150,Adventure,3.7142857142857144,7,1997-01-25 14:40:29
2480,150,Children,3.0,1,1997-01-25 14:39:23
2481,150,Comedy,3.4444444444444446,9,1997-01-25 14:39:23
2482,150,Crime,3.75,4,1997-01-25 14:40:29
2483,150,Drama,3.5,10,1997-01-25 14:40:30
2484,150,Fantasy,3.0,2,1997-01-25 14:39:23
2485,150,Musical,3.0,1,1997-01-25 14:39:23
2486,150,Mystery,4.0,3,1997-01-25 14:40:29
2487,150,Romance,3.4,5,1997-01-25 14:39:23
2488,150,Sci-Fi,4.666666666666667,3,1997-01-25 14:40:29
2489,150,Thriller,3.6666666666666665,15,1997-01-25 14:40:30
2490,151,Action,3.5,10,1997-02-14 19:20:13
2491,151,Adventure,3.466666666666667,15,1997-02-14 19:21:23
2492,151,Animation,4.2,5,1997-02-14 19:17:29
2493,151,Children,3.5714285714285716,14,1997-02-14 19:22:35
2494,151,Comedy,3.710526315789474,38,1997-02-14 19:35:20
2495,151,Crime,4.5,2,1997-02-14 19:20:13
2496,151,Drama,3.4285714285714284,14,1997-02-14 19:24:16
2497,151,Fantasy,3.9166666666666665,12,1997-02-14 19:33:11
2498,151,Horror,3.0,7,1997-02-14 19:24:16
2499,151,Musical,3.5,4,1997-02-14 19:14:32
2500,151,Mystery,3.0,1,1997-02-14 19:06:36
2501,151,Romance,4.0,9,1997-02-14 19:33:11
2502,151,Sci-Fi,3.75,4,1997-02-14 19:20:42
2503,151,Thriller,3.4,15,1997-02-14 19:24:16
2504,152,Action,3.588235294117647,17,2015-12-23 10:51:25
2505,152,Adventure,3.5,10,2015-12-23 10:51:25
2506,152,Animation,4.5,1,2015-12-23 10:50:52
2507,152,Children,4.5,1,2015-12-23 10:50:52
2508,152,Comedy,3.75,16,2015-12-23 10:51:46
2509,152,Crime,4.136363636363637,22,2015-12-23 10:51:19
2510,152,Documentary,4.375,4,2015-12-23 10:51:46
2511,152,Drama,4.048780487804878,41,2015-12-23 10:51:39
2512,152,Fantasy,3.1666666666666665,3,2015-12-23 10:50:27
2513,152,Film-Noir,4.0,1,2015-12-23 10:50:29
2514,152,Horror,4.5,1,2015-12-20 00:47:28
2515,152,IMAX,3.5,3,2015-12-23 10:51:15
2516,152,Musical,3.5,1,2015-12-23 10:50:23
2517,152,Mystery,4.0625,8,2015-12-23 10:49:01
2518,152,Romance,4.0,7,2015-12-23 10:51:30
2519,152,Sci-Fi,3.625,8,2015-12-23 10:51:05
2520,152,Thriller,4.04,25,2015-12-23 10:51:19
2521,152,War,4.333333333333333,6,2015-12-23 10:50:36
2522,153,Action,0.9285714285714286,35,2018-05-05 20:44:11
2523,153,Adventure,1.351063829787234,47,2018-05-05 20:44:11
2524,153,Animation,1.71875,16,2018-05-05 20:44:07
2525,153,Children,1.6521739130434783,23,2018-05-05 20:44:07
2526,153,Comedy,2.1333333333333333,75,2018-05-05 20:45:19
2527,153,Crime,1.7,15,2018-05-05 20:43:07
2528,153,Documentary,1.0,1,2018-05-05 19:59:53
2529,153,Drama,2.7387387387387387,111,2018-05-05 20:45:19
2530,153,Fantasy,1.94,25,2018-05-05 20:44:11
2531,153,Film-Noir,2.5,1,2018-05-05 19:35:14
2532,153,Horror,1.125,4,2018-05-05 20:43:42
2533,153,IMAX,1.0909090909090908,11,2018-05-05 20:43:07
2534,153,Musical,2.5555555555555554,9,2018-05-05 20:37:28
2535,153,Mystery,3.375,4,2018-05-05 20:26:46
2536,153,Romance,2.673076923076923,52,2018-05-05 20:45:19
2537,153,Sci-Fi,1.4782608695652173,23,2018-05-05 20:43:46
2538,153,Thriller,1.8333333333333333,21,2018-05-05 20:39:20
2539,153,War,1.6111111111111112,9,2018-05-05 20:36:22
2540,153,Western,0.75,2,2018-05-05 20:42:58
2541,154,Action,4.181818181818182,22,2017-02-05 12:21:09
2542,154,Adventure,4.571428571428571,21,2017-02-05 12:21:16
2543,154,Animation,4.625,8,2017-02-05 12:21:16
2544,154,Children,4.9375,8,2017-02-05 12:21:06
2545,154,Comedy,4.4375,8,2017-02-05 12:21:16
2546,154,Crime,3.2,5,2017-02-05 12:20:55
2547,154,Drama,4.0,7,2017-02-05 12:21:09
2548,154,Fantasy,4.8125,8,2017-02-05 12:21:06
2549,154,IMAX,4.428571428571429,14,2017-02-05 12:21:06
2550,154,Mystery,5.0,2,2017-02-05 12:19:06
2551,154,Romance,5.0,3,2017-02-05 12:19:06
2552,154,Sci-Fi,4.733333333333333,15,2017-02-05 12:20:59
2553,154,Thriller,2.5,4,2017-02-05 12:20:55
2554,154,War,4.5,2,2017-02-05 12:20:12
2555,155,Action,3.75,20,2000-08-10 20:33:34
2556,155,Adventure,3.6666666666666665,21,2000-08-10 20:29:49
2557,155,Animation,3.5714285714285716,7,2000-07-17 22:21:01
2558,155,Children,3.3,10,2000-07-17 22:21:01
2559,155,Comedy,3.5384615384615383,26,2000-08-10 20:33:34
2560,155,Crime,3.5714285714285716,7,2000-07-17 22:18:23
2561,155,Drama,3.2857142857142856,7,2000-07-17 22:24:58
2562,155,Fantasy,3.2,5,2000-06-24 15:48:43
2563,155,Horror,4.0,1,2000-08-10 20:29:49
2564,155,Musical,3.0,1,2000-06-24 15:49:38
2565,155,Romance,4.0,4,2000-06-24 15:53:56
2566,155,Sci-Fi,4.0,10,2000-08-10 20:33:34
2567,155,Thriller,3.5714285714285716,7,2000-06-24 15:54:56
2568,155,War,4.0,2,2000-06-24 15:54:56
2569,155,Western,4.0,1,2000-06-24 23:23:27
2570,156,Action,3.2916666666666665,48,2005-01-28 03:09:58
2571,156,Adventure,3.5816326530612246,49,2005-01-28 03:15:24
2572,156,Animation,3.3181818181818183,11,2005-01-28 03:13:32
2573,156,Children,3.272727272727273,22,2005-01-28 03:15:24
2574,156,Comedy,3.521951219512195,205,2005-01-28 03:16:46
2575,156,Crime,3.8785714285714286,70,2005-01-28 03:16:46
2576,156,Documentary,3.8333333333333335,3,2005-01-27 19:28:59
2577,156,Drama,3.8171296296296298,216,2005-01-28 03:16:35
2578,156,Fantasy,3.640625,32,2005-01-28 03:09:58
2579,156,Film-Noir,4.666666666666667,12,2005-01-27 19:28:16
2580,156,Horror,3.5,6,2005-01-27 19:49:07
2581,156,IMAX,4.0,1,2005-01-27 19:37:02
2582,156,Musical,3.75,20,2005-01-28 03:15:17
2583,156,Mystery,3.986111111111111,36,2005-02-26 21:12:24
2584,156,Romance,3.7475247524752477,101,2005-01-28 03:16:13
2585,156,Sci-Fi,3.3,25,2005-01-27 19:51:43
2586,156,Thriller,3.782258064516129,62,2005-01-28 03:16:27
2587,156,War,3.875,28,2005-01-27 19:47:29
2588,156,Western,3.75,6,2005-01-27 19:36:57
2589,157,Action,3.4,5,2001-06-14 00:53:33
2590,157,Adventure,3.5,6,2001-06-14 00:52:56
2591,157,Animation,4.0,1,2001-06-14 00:46:58
2592,157,Children,3.0,4,2001-06-14 00:52:34
2593,157,Comedy,3.230769230769231,13,2001-06-14 00:54:19
2594,157,Crime,4.333333333333333,3,2001-06-14 00:51:45
2595,157,Drama,3.6666666666666665,9,2001-06-14 00:53:56
2596,157,Fantasy,3.5,2,2001-06-14 00:46:58
2597,157,Mystery,3.5,2,2001-06-14 00:53:56
2598,157,Romance,2.5,2,2001-06-14 00:54:19
2599,157,Sci-Fi,3.0,2,2001-06-14 00:52:07
2600,157,Thriller,4.333333333333333,3,2001-06-14 00:53:33
2601,157,War,5.0,1,2001-06-14 00:46:16
2602,158,Action,3.7142857142857144,7,2010-11-26 09:51:20
2603,158,Adventure,3.375,4,2010-11-26 09:50:10
2604,158,Children,2.5,1,2010-11-26 09:47:42
2605,158,Comedy,3.2,10,2010-11-26 09:49:45
2606,158,Crime,3.6,5,2010-11-26 09:50:43
2607,158,Documentary,4.0,1,2010-11-26 09:49:49
2608,158,Drama,3.357142857142857,7,2010-11-26 09:49:45
2609,158,Fantasy,3.0,6,2010-11-26 09:50:10
2610,158,Horror,3.7,5,2010-11-26 09:51:44
2611,158,Mystery,4.0,1,2010-11-26 09:49:45
2612,158,Romance,3.0,4,2010-11-26 09:49:28
2613,158,Sci-Fi,4.0,4,2010-11-26 09:51:23
2614,158,Thriller,3.6,10,2010-11-26 09:51:44
2615,159,Action,3.4375,8,2017-10-22 02:45:56
2616,159,Adventure,3.710526315789474,19,2017-10-22 02:59:57
2617,159,Animation,3.8076923076923075,13,2017-10-22 02:59:57
2618,159,Children,3.9,10,2017-10-22 02:58:17
2619,159,Comedy,3.4215686274509802,51,2017-10-22 03:01:53
2620,159,Crime,1.8333333333333333,6,2017-10-22 03:00:34
2621,159,Drama,3.1842105263157894,57,2017-10-22 03:01:47
2622,159,Fantasy,3.9615384615384617,13,2017-10-22 02:58:15
2623,159,IMAX,4.333333333333333,3,2017-10-22 02:59:27
2624,159,Musical,3.4,5,2017-10-22 03:00:54
2625,159,Mystery,4.0,1,2017-10-22 02:46:23
2626,159,Romance,3.1923076923076925,52,2017-10-22 03:01:53
2627,159,Sci-Fi,2.4166666666666665,6,2017-10-22 03:01:13
2628,159,Thriller,2.875,8,2017-10-22 03:01:13
2629,159,War,3.6666666666666665,3,2017-10-22 02:45:10
2630,160,Action,2.284090909090909,176,2004-02-25 23:00:08
2631,160,Adventure,2.2948717948717947,117,2004-02-25 22:34:26
2632,160,Animation,3.6153846153846154,26,2003-10-12 20:47:10
2633,160,Children,2.894230769230769,52,2003-10-12 20:47:10
2634,160,Comedy,2.75,120,2004-02-25 22:50:37
2635,160,Crime,3.198529411764706,68,2004-02-25 22:40:11
2636,160,Drama,3.1948051948051948,154,2004-02-25 22:43:32
2637,160,Fantasy,2.819672131147541,61,2004-02-25 22:34:26
2638,160,Film-Noir,5.0,2,2000-10-09 17:54:35
2639,160,Horror,2.341666666666667,60,2003-10-12 20:56:24
2640,160,IMAX,3.75,4,2003-07-17 15:09:07
2641,160,Musical,3.6904761904761907,21,2003-10-12 19:00:43
2642,160,Mystery,3.0,36,2004-02-25 22:40:11
2643,160,Romance,2.8425925925925926,54,2004-02-25 22:50:37
2644,160,Sci-Fi,2.4770992366412212,131,2003-10-12 21:06:07
2645,160,Thriller,2.4615384615384617,156,2004-02-25 22:40:11
2646,160,War,3.611111111111111,18,2001-10-17 15:34:12
2647,160,Western,2.3333333333333335,3,2000-12-18 12:49:25
2648,161,Action,3.875,4,2007-04-16 19:29:33
2649,161,Adventure,4.214285714285714,14,2007-08-02 16:48:04
2650,161,Animation,4.269230769230769,13,2007-08-02 16:48:10
2651,161,Children,4.266666666666667,15,2007-08-02 16:48:10
